"Created","Commission","Status","Client Name","Client Email","Product","Referral Source"
"2026-01-28 17:49:18","29.5","A","Wren Ainsworth","wren.ainsworth@example.org","Pseudo VIP Mensual (renovación)","Rory Delacroix"
"2026-01-28 17:41:00","8.49","A","Quinn Underwood","quinn.underwood@example.org","Pseudo Collagen Powder","Hollis Trenholm"
"2026-01-28 16:13:10","19.5","A","Juniper Fitzgerald","juniper.fitzgerald@example.net","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-01-28 14:02:13","4.95","A","Rosalind Ainsworth","rosalind.ainsworth@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-01-28 06:08:58","4.95","A","Marlowe Yarrow","marlowe.yarrow@example.com","Pseudo Coach VIP","Nova Brennan"
"2026-01-28 00:55:42","39.5","A","Camden Underwood","camden.underwood@example.com","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-27 23:52:55","29.5","A","Silas Brennan","silas.brennan@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-27 15:54:21","0","A","Sloane Dunmore","sloane.dunmore@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-01-27 10:47:15","29.5","A","Nolan Larkspur","nolan.larkspur@example.com","Pseudo VIP Mensual (renovación)","Hollis Trenholm"
"2026-01-27 04:39:13","29.5","A","Jonah Radcliffe","jonah.radcliffe@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-24 06:00:00","7.5","A","Miles Quillon","miles.quillon@example.net","Pseudo Meal Guide","Marlowe Ashcroft"
"2026-01-24 00:00:00","7.5","A","Rosalind Dunmore","rosalind.dunmore@example.net","Pseudo Meal Guide","Marlowe Ashcroft"
"2026-01-23 21:21:00","8.49","A","Rory Whitfield","rory.whitfield@example.com","Pseudo Collagen Powder","Marlowe Ashcroft"
"2026-01-17 16:10:04","24.5","A","Rosalind Vandermeer","rosalind.vandermeer@example.org","Pseudo VIP Discounted","Iris Pemberton"
"2026-01-16 17:18:24","19.5","A","Avery Vandermeer","avery.vandermeer@example.org","Pseudo VIP Scholarship","Teagan Vandermeer"
"2026-01-16 16:45:00","29.5","A","Iris Kingsley","iris.kingsley@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-16 14:19:25","24.5","A","Delaney Thackeray","delaney.thackeray@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-16 08:51:51","7.9","A","Odette Dunmore","odette.dunmore@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-16 02:34:14","29.5","A","Reese Harrington","reese.harrington@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-15 21:55:15","39.5","A","Hollis Blackwood","hollis.blackwood@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-15 03:43:58","29.5","A","Zane Ravenscroft","zane.ravenscroft@example.com","Pseudo VIP Mensual - (renovación)","Teagan Vandermeer"
"2026-01-15 03:26:36","39.5","A","Hayes Delacroix","hayes.delacroix@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-15 02:36:21","19.5","A","Declan Kingsley","declan.kingsley@example.org","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-01-14 22:40:51","24.5","A","Reese Quillon","reese.quillon@example.com","Pseudo VIP Discounted","Juniper Larkspur"
"2026-01-14 17:45:31","39.5","A","Willa Northcott","willa.northcott@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-14 16:53:00","10.62","A","Jonah Delacroix","jonah.delacroix@example.org","Pseudo Hydration Mix","Silas Oakley"
"2026-01-14 09:47:18","39.5","A","Mabel Dunmore","mabel.dunmore@example.net","Pseudo VIP Monthly","Rory Delacroix"
"2026-01-14 09:44:36","24.5","A","Wren Whitfield","wren.whitfield@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-14 09:31:36","39.5","A","Beatrix Radcliffe","beatrix.radcliffe@example.com","Pseudo VIP Monthly","Rory Delacroix"
"2026-01-14 04:04:34","4.95","A","Anouk Granger","anouk.granger@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-01-13 22:08:51","39.5","A","Mabel Yarrow","mabel.yarrow@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-13 15:00:00","87","A","Tatum Wycliffe","tatum.wycliffe@example.net","Pseudo Starter Program","Marlowe Ashcroft"
"2026-01-13 04:32:19","29.5","A","Odette Wycliffe","odette.wycliffe@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-13 03:45:50","7.9","A","Rory Granger","rory.granger@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-12 20:58:54","29.5","A","Nolan Northcott","nolan.northcott@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-12 18:59:13","0","A","Odette Montrose","odette.montrose@example.net","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-01-12 15:41:29","7.9","A","Willa Quillon","willa.quillon@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-12 14:12:35","39.5","A","Rosalind Wycliffe","rosalind.wycliffe@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-12 01:52:40","4.95","A","Sabine Ellsworth","sabine.ellsworth@example.com","Pseudo Coach VIP","Silas Oakley"
"2026-01-11 20:39:29","7.9","A","Maren Ravenscroft","maren.ravenscroft@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-11 14:54:05","7.9","A","Parker Ainsworth","parker.ainsworth@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-11 14:48:00","10.62","A","Esme Kingsley","esme.kingsley@example.net","Pseudo Hydration Mix","Teagan Vandermeer"
"2026-01-11 14:04:32","0","A","Mabel Larkspur","mabel.larkspur@example.org","Pseudo VIP Monthly","Juniper Larkspur"
"2026-01-11 12:06:52","7.9","A","Camden Radcliffe","camden.radcliffe@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-11 11:11:33","7.9","A","Landon Hollister","landon.hollister@example.com","Pseudo VIP Starter Rate","Juniper Larkspur"
"2026-01-11 09:14:41","4.95","A","Sutton Prescott","sutton.prescott@example.org","Pseudo Coach VIP","Teagan Vandermeer"
"2026-01-11 07:43:13","39.5","A","Tatum Radcliffe","tatum.radcliffe@example.org","Pseudo VIP Monthly","Nova Brennan"
"2026-01-10 15:18:43","29.5","A","Clover Lockhart","clover.lockhart@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-10 06:02:32","29.5","A","Finley Sterling","finley.sterling@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-10 05:37:54","29.5","A","Reese Trenholm","reese.trenholm@example.com","Pseudo VIP Mensual (renovación)","Teagan Vandermeer"
"2026-01-10 05:34:49","4.95","A","Odette Calloway","odette.calloway@example.net","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-01-10 00:13:06","39.5","A","Camden Wycliffe","camden.wycliffe@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-09 20:15:52","4.95","A","Landon Ashcroft","landon.ashcroft@example.net","Pseudo Coach VIP","Iris Pemberton"
"2026-01-09 09:05:40","0","A","Grayson Harrington","grayson.harrington@example.com","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-01-09 00:58:19","7.9","A","Avery Brennan","avery.brennan@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-09 00:15:23","29.5","A","Iris Lockhart","iris.lockhart@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-08 17:39:59","24.5","A","Anouk Pemberton","anouk.pemberton@example.org","Pseudo VIP Discounted","Teagan Vandermeer"
"2026-01-08 14:18:58","4.95","A","Zane Larkspur","zane.larkspur@example.net","Pseudo Coach VIP","Nova Brennan"
"2026-01-08 09:20:56","24.5","A","Palmer Ainsworth","palmer.ainsworth@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-08 08:24:00","24.5","A","Landon Sinclair","landon.sinclair@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-08 06:28:33","24.5","A","Mabel Trenholm","mabel.trenholm@example.net","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-08 04:56:28","24.5","A","Brooks Prescott","brooks.prescott@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-08 01:20:25","7.9","A","Harper Northcott","harper.northcott@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-07 22:36:49","29.5","A","Sutton Blackwood","sutton.blackwood@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-07 15:50:06","29.5","A","Beatrix Northcott","beatrix.northcott@example.net","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-07 14:53:03","29.5","A","Iris Lockhart","iris.lockhart@example.com","Pseudo VIP Mensual (renovación)","Juniper Larkspur"
"2026-01-07 12:18:53","7.9","A","Sutton Kingsley","sutton.kingsley@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-07 04:00:58","29.5","A","Clover Dunmore","clover.dunmore@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-07 00:29:16","7.9","A","Clover Vandermeer","clover.vandermeer@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-01-06 13:47:43","4.95","A","Anouk Kingsley","anouk.kingsley@example.net","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-01-06 13:43:48","24.5","A","Owen Ellsworth","owen.ellsworth@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-06 03:58:05","24.5","A","Declan Ravenscroft","declan.ravenscroft@example.net","Pseudo VIP Discounted","Juniper Larkspur"
"2026-01-05 19:56:20","29.5","A","Jonah Yarrow","jonah.yarrow@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-05 15:17:37","39.5","A","Silas Jessup","silas.jessup@example.net","Pseudo VIP Monthly","Teagan Vandermeer"
"2026-01-05 09:40:44","29.5","A","Tatum Kingsley","tatum.kingsley@example.org","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-05 06:25:20","19.5","A","Declan Ashcroft","declan.ashcroft@example.com","Pseudo VIP Scholarship","Hollis Trenholm"
"2026-01-05 05:49:34","19.5","A","Verity Ashcroft","verity.ashcroft@example.net","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-01-05 03:23:29","29.5","A","Sawyer Merrick","sawyer.merrick@example.org","Pseudo VIP Mensual (renovación)","Nova Brennan"
"2026-01-05 02:08:38","29.5","A","Miles Underwood","miles.underwood@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-04 20:39:23","29.5","A","Nolan Hollister","nolan.hollister@example.org","Pseudo VIP Mensual (renovación)","Juniper Larkspur"
"2026-01-04 20:04:58","29.5","A","Verity Kingsley","verity.kingsley@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-04 14:50:51","39.5","A","Harper Ellsworth","harper.ellsworth@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-04 09:50:23","29.5","A","Mabel Ashcroft","mabel.ashcroft@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-04 09:33:25","4.95","A","Jonah Fairbanks","jonah.fairbanks@example.org","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-01-04 05:38:37","39.5","A","Nova Hollister","nova.hollister@example.com","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-04 03:56:49","29.5","A","Sloane Kingsley","sloane.kingsley@example.org","Pseudo VIP Mensual - (renovación)","Teagan Vandermeer"
"2026-01-04 03:55:42","29.5","A","Esme Cartwright","esme.cartwright@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-01-03 09:18:32","29.5","A","Rosalind Ingram","rosalind.ingram@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-01-03 02:53:29","39.5","A","Emerson Sterling","emerson.sterling@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-02 15:59:25","24.5","A","Juniper Kingsley","juniper.kingsley@example.com","Pseudo VIP Discounted","Hollis Trenholm"
"2026-01-02 11:51:09","24.5","A","Tatum Fitzgerald","tatum.fitzgerald@example.net","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-01 23:59:51","7.9","A","Wren Sinclair","wren.sinclair@example.net","Pseudo VIP Starter Rate","Juniper Larkspur"
"2026-01-01 22:27:11","0","A","Zane Quillon","zane.quillon@example.net","Pseudo VIP Discounted","Teagan Vandermeer"
"2026-01-01 18:26:50","24.5","A","Grayson Oakley","grayson.oakley@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-01-01 17:21:12","39.5","A","Wren Kingsley","wren.kingsley@example.com","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-01 16:19:42","39.5","A","Esme Fitzgerald","esme.fitzgerald@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-01-01 12:32:40","29.5","A","Verity Quillon","verity.quillon@example.org","Pseudo VIP Mensual - (renovación)","Silas Oakley"
"2025-12-30 18:57:00","8.75","A","Odette Merrick","odette.merrick@example.net","Pseudo Creatine Scoop","Marlowe Ashcroft"
"2025-12-30 12:07:00","8.49","A","Silas Granger","silas.granger@example.com","Pseudo Collagen Powder","Marlowe Ashcroft"
"2025-12-29 13:00:00","20","A","Landon Ingram","landon.ingram@example.com","Pseudo 14-Day Reset","Marlowe Ashcroft"
"2025-12-28 18:41:18","29.5","A","Wren Ainsworth","wren.ainsworth@example.org","Pseudo VIP Mensual (renovación)","Rory Delacroix"
"2025-12-28 17:33:10","19.5","A","Juniper Fitzgerald","juniper.fitzgerald@example.net","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2025-12-28 15:02:13","4.95","A","Rosalind Ainsworth","rosalind.ainsworth@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2025-12-28 07:12:58","4.95","A","Marlowe Yarrow","marlowe.yarrow@example.com","Pseudo Coach VIP","Nova Brennan"
"2025-12-27 23:39:42","39.5","A","Camden Underwood","camden.underwood@example.com","Pseudo VIP Monthly","Marlowe Ashcroft"
"2025-12-27 23:07:55","29.5","A","Silas Brennan","silas.brennan@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2025-12-27 17:46:00","8.49","A","Reese Winslow","reese.winslow@example.com","Pseudo Collagen Powder","Marlowe Ashcroft"
"2025-12-27 10:12:15","29.5","A","Nolan Larkspur","nolan.larkspur@example.com","Pseudo VIP Mensual (renovación)","Hollis Trenholm"
"2025-12-27 05:14:13","29.5","A","Jonah Radcliffe","jonah.radcliffe@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2025-12-25 14:30:00","14.87","A","Sabine Harrington","sabine.harrington@example.org","Pseudo Protein Blend","Silas Oakley"
"2025-12-24 23:58:00","10.62","A","Delaney Wycliffe","delaney.wycliffe@example.com","Pseudo Hydration Mix","Marlowe Ashcroft"
"2025-12-23 05:00:00","7.5","A","Palmer Trenholm","palmer.trenholm@example.com","Pseudo Meal Guide","Marlowe Ashcroft"
"2025-12-21 02:10:00","8.75","A","Vaughn Jessup","vaughn.jessup@example.com","Pseudo Creatine Scoop","Silas Oakley"
"2025-12-20 06:14:00","8.75","A","Brooks Ashcroft","brooks.ashcroft@example.com","Pseudo Creatine Scoop","Marlowe Ashcroft"
"2025-12-18 05:50:00","10.62","A","Wesley Dunmore","wesley.dunmore@example.net","Pseudo Hydration Mix","Teagan Vandermeer"
"2025-12-17 16:32:04","24.5","A","Rosalind Vandermeer","rosalind.vandermeer@example.org","Pseudo VIP Discounted","Iris Pemberton"
"2025-12-16 15:22:00","29.5","A","Iris Kingsley","iris.kingsley@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2025-12-16 14:14:25","24.5","A","Delaney Thackeray","delaney.thackeray@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2025-12-16 13:11:00","14.87","A","Reese Winslow","reese.winslow@example.com","Pseudo Protein Blend","Marlowe Ashcroft"
"2025-12-16 13:00:00","87","A","Hollis Fairbanks","hollis.fairbanks@example.com","Pseudo Starter Program","Marlowe Ashcroft"
"2025-12-16 02:29:14","29.5","A","Reese Harrington","reese.harrington@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2025-12-15 04:26:58","29.5","A","Zane Ravenscroft","zane.ravenscroft@example.com","Pseudo VIP Mensual - (renovación)","Teagan Vandermeer"
"2025-12-15 04:03:36","39.5","A","Hayes Delacroix","hayes.delacroix@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2025-12-15 02:44:21","19.5","A","Declan Kingsley","declan.kingsley@example.org","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2025-12-14 11:01:36","39.5","A","Beatrix Radcliffe","beatrix.radcliffe@example.com","Pseudo VIP Monthly","Rory Delacroix"
"2025-12-14 10:40:18","39.5","A","Mabel Dunmore","mabel.dunmore@example.net","Pseudo VIP Monthly","Rory Delacroix"
"2025-12-14 10:14:36","24.5","A","Wren Whitfield","wren.whitfield@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2025-12-14 00:18:00","14.87","A","Rory Whitfield","rory.whitfield@example.com","Pseudo Protein Blend","Marlowe Ashcroft"
"2025-12-13 20:39:51","39.5","A","Mabel Yarrow","mabel.yarrow@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2025-12-13 17:22:00","14.87","A","Iris Lockhart","iris.lockhart@example.org","Pseudo Protein Blend","Marlowe Ashcroft"
"2025-12-13 07:27:00","8.75","A","Delaney Sterling","delaney.sterling@example.com","Pseudo Creatine Scoop","Marlowe Ashcroft"
"2025-12-13 05:14:50","7.9","A","Rory Granger","rory.granger@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2025-12-13 04:26:19","29.5","A","Odette Wycliffe","odette.wycliffe@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2025-12-12 20:40:54","29.5","A","Nolan Northcott","nolan.northcott@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2025-12-12 03:05:40","4.95","A","Sabine Ellsworth","sabine.ellsworth@example.com","Pseudo Coach VIP","Silas Oakley"
"2025-12-11 21:50:29","7.9","A","Maren Ravenscroft","maren.ravenscroft@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2025-12-11 13:42:05","7.9","A","Parker Ainsworth","parker.ainsworth@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2025-12-11 10:56:52","7.9","A","Camden Radcliffe","camden.radcliffe@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2025-12-11 09:00:41","4.95","A","Sutton Prescott","sutton.prescott@example.org","Pseudo Coach VIP","Teagan Vandermeer"
"2025-12-11 07:27:13","39.5","A","Tatum Radcliffe","tatum.radcliffe@example.org","Pseudo VIP Monthly","Nova Brennan"
"2025-12-10 15:39:43","29.5","A","Clover Lockhart","clover.lockhart@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2025-12-10 04:34:54","29.5","A","Reese Trenholm","reese.trenholm@example.com","Pseudo VIP Mensual (renovación)","Teagan Vandermeer"
"2025-12-09 23:01:06","39.5","A","Camden Wycliffe","camden.wycliffe@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2025-12-09 19:17:52","4.95","A","Landon Ashcroft","landon.ashcroft@example.net","Pseudo Coach VIP","Iris Pemberton"
"2025-12-08 23:08:23","29.5","A","Iris Lockhart","iris.lockhart@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2025-12-08 18:48:59","24.5","A","Anouk Pemberton","anouk.pemberton@example.org","Pseudo VIP Discounted","Teagan Vandermeer"
"2025-12-08 13:26:58","4.95","A","Zane Larkspur","zane.larkspur@example.net","Pseudo Coach VIP","Nova Brennan"
"2025-12-08 10:12:56","24.5","A","Palmer Ainsworth","palmer.ainsworth@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2025-12-08 09:34:00","24.5","A","Landon Sinclair","landon.sinclair@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2025-12-08 05:50:00","8.49","A","Delaney Sterling","delaney.sterling@example.com","Pseudo Collagen Powder","Marlowe Ashcroft"
"2025-12-08 05:40:28","24.5","A","Brooks Prescott","brooks.prescott@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2025-12-07 16:21:06","29.5","A","Beatrix Northcott","beatrix.northcott@example.net","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2025-12-07 12:07:53","7.9","A","Sutton Kingsley","sutton.kingsley@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2025-12-07 04:05:00","8.49","A","Rory Whitfield","rory.whitfield@example.com","Pseudo Collagen Powder","Marlowe Ashcroft"
